Index	item_id	regexp	expt	list_id	stim_idx	s1_code	noun_code	noun_pos	article	adjective	noun	eeg_stim	item_id_pfx	expt_id	stim	orth_article_initial_cloze	orth_NA_noun_initial_cloze	orth_NA_noun_anywhere_cloze	lemma_NA_noun_initial_cloze	lemma_NA_noun_anywhere_cloze	orth_ART_noun_initial_cloze	orth_ART_noun_anywhere_cloze	lemma_ART_noun_initial_cloze	lemma_ART_noun_anywhere_cloze	lemma_context_anywhere_info	lemma_context_initial_info	lemma_modal_anywhere	lemma_modal_anywhere_cloze	lemma_modal_initial	lemma_modal_initial_character_classes	lemma_modal_initial_cloze	lemma_n_NAs	lemma_n_responses	lemma_n_strings	orth_context_anywhere_info	orth_context_initial_info	orth_modal_anywhere	orth_modal_anywhere_cloze	orth_modal_initial	orth_modal_initial_character_classes	orth_modal_initial_cloze	orth_n_NAs	orth_n_responses	orth_n_strings	topic_n_NA	topic_n_consonants	topic_n_vowels
i078_1_a__NA_mirage	i078_1_a__NA_mirage	(#\d{1,3}) 2 10782	eeg_1	eeg_1_a	78	NA	10782	23	a	NA	mirage	As the men stumbled across the desert, they thought they saw an oasis on the horizon, but it turned out to be a mirage so they continued walking.	i078_1_a_	norm_2	As the men stumbled across the desert, they thought they saw an oasis on the horizon, but it turned out to be a	0.586	0.069	0.552	0.069	0.552	0.500	0.500	0.500	0.500	0.148	0.261	[mirage]	0.288	[mirage]	[consonant]	0.500	0.000	30.000	52.000	0.148	0.261	[mirage]	0.288	[mirage]	[consonant]	0.500	0.000	30.000	52.000	1.000	25.000	4.000
i078_1_an_NA_ocean	i078_1_an_NA_ocean	(#\d{1,3}) 2 10783	eeg_1	eeg_1_b	78	NA	10783	23	an	NA	ocean	As the men stumbled across the desert, they thought they saw an oasis on the horizon, but it turned out to be an ocean so they continued walking.	i078_1_an	norm_2	As the men stumbled across the desert, they thought they saw an oasis on the horizon, but it turned out to be an	0.138	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.110	0.216	[illusion]	0.241	[illusion]	[vowel]	0.433	0.000	30.000	54.000	0.110	0.216	[illusion]	0.241	[illusion]	[vowel]	0.433	0.000	30.000	54.000	1.000	25.000	4.000
i079_1_a__NA_compliment	i079_1_a__NA_compliment	(#\d{1,3}) 2 10794	eeg_1	eeg_1_a	79	NA	10794	25	a	NA	compliment	The waitress at the next table was trying to scribble everything down, but it was obvious that she did not know how to take a compliment from her customers.	i079_1_a_	norm_2	The waitress at the next table was trying to scribble everything down, but it was obvious that she did not know how to take a	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.127	0.086	[order]	0.403	[large]	[consonant]	0.200	0.000	30.000	67.000	0.124	0.086	[order]	0.388	[large]	[consonant]	0.200	0.000	30.000	67.000	1.000	1.000	28.000
i079_1_an_NA_order	i079_1_an_NA_order	(#\d{1,3}) 2 10791	eeg_1	eeg_1_b	79	NA	10791	25	an	NA	order	The waitress at the next table was trying to scribble everything down, but it was obvious that she did not know how to take an order from her customers.	i079_1_an	norm_2	The waitress at the next table was trying to scribble everything down, but it was obvious that she did not know how to take an	0.448	0.000	0.448	0.517	0.966	0.967	0.967	0.967	0.967	0.619	0.789	[order]	0.853	[order]	[vowel]	0.967	0.000	30.000	34.000	0.619	0.789	[order]	0.853	[order]	[vowel]	0.967	0.000	30.000	34.000	1.000	1.000	28.000
i080_1_an_NA_order	i080_1_an_NA_order	(#\d{1,3}) 2 10803	eeg_1	eeg_1_a	80	NA	10803	16	an	NA	order	Marcy did not deal well with praise and had never really learned how to take an order from her superiors.	i080_1_an	norm_2	Marcy did not deal well with praise and had never really learned how to take an	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.105	0.049	[compliment]	0.333	[compliment]	[consonant]	0.167	0.000	30.000	60.000	0.105	0.049	[compliment]	0.333	[compliment]	[consonant]	0.167	0.000	30.000	60.000	0.000	28.000	2.000
i080_1_a__NA_compliment	i080_1_a__NA_compliment	(#\d{1,3}) 2 10802	eeg_1	eeg_1_b	80	NA	10802	16	a	NA	compliment	Marcy did not deal well with praise and had never really learned how to take a compliment from her superiors.	i080_1_a_	norm_2	Marcy did not deal well with praise and had never really learned how to take a	0.467	0.000	0.433	0.267	0.700	0.933	0.933	0.933	0.933	0.610	0.735	[compliment]	0.848	[compliment]	[consonant]	0.933	0.000	30.000	33.000	0.610	0.735	[compliment]	0.848	[compliment]	[consonant]	0.933	0.000	30.000	33.000	0.000	28.000	2.000
i081_1_an_NA_animal	i081_1_an_NA_animal	(#\d{1,3}) 2 10811	eeg_1	eeg_1_a	81	NA	10811	15	an	NA	animal	Carly wasn't sure if the Venus flytrap was classified as a plant or as an animal, but it seemed to have characteristics of both.	i081_1_an	norm_2	Carly wasn't sure if the Venus flytrap was classified as a plant or as an	0.655	0.069	0.724	0.069	0.724	0.867	0.867	0.867	0.867	0.507	0.641	[animal]	0.743	[animal]	[vowel]	0.867	0.000	30.000	35.000	0.507	0.641	[animal]	0.743	[animal]	[vowel]	0.867	0.000	30.000	35.000	1.000	8.000	21.000
i081_1_a__NA_flower	i081_1_a__NA_flower	(#\d{1,3}) 2 10814	eeg_1	eeg_1_b	81	NA	10814	15	a	NA	flower	Carly wasn't sure if the Venus flytrap was classified as a plant or as a flower, but it seemed to have characteristics of both.	i081_1_a_	norm_2	Carly wasn't sure if the Venus flytrap was classified as a plant or as a	0.207	0.000	0.103	0.000	0.103	0.100	0.100	0.100	0.100	0.086	0.046	[animal]	0.326	[carnivore]	[consonant]	0.133	0.000	30.000	46.000	0.086	0.046	[animal]	0.326	[carnivore]	[consonant]	0.133	0.000	30.000	46.000	1.000	8.000	21.000
i082_1_a__NA_flower	i082_1_a__NA_flower	(#\d{1,3}) 2 10822	eeg_1	eeg_1_a	82	NA	10822	14	a	NA	flower	While Natasha was strolling through the colorful gardens, she reached down and picked a flower up off the ground.	i082_1_a_	norm_2	While Natasha was strolling through the colorful gardens, she reached down and picked a	0.828	0.000	0.690	0.103	0.862	0.933	0.933	0.933	0.933	0.694	0.735	[flower]	0.903	[flower]	[consonant]	0.933	0.000	30.000	31.000	0.694	0.735	[flower]	0.903	[flower]	[consonant]	0.933	0.000	30.000	31.000	1.000	29.000	0.000
i082_1_an_NA_animal	i082_1_an_NA_animal	(#\d{1,3}) 2 10823	eeg_1	eeg_1_b	82	NA	10823	14	an	NA	animal	While Natasha was strolling through the colorful gardens, she reached down and picked an animal up off the ground.	i082_1_an	norm_2	While Natasha was strolling through the colorful gardens, she reached down and picked an	0.000	0.000	0.000	0.000	0.000	0.033	0.033	0.033	0.033	0.107	0.113	[flower]	0.275	[orchid]	[vowel]	0.200	0.000	30.000	51.000	0.107	0.113	[flower]	0.275	[orchid]	[vowel]	0.200	0.000	30.000	51.000	1.000	29.000	0.000
i083_1_a__NA_liquid	i083_1_a__NA_liquid	(#\d{1,3}) 2 10834	eeg_1	eeg_1_a	83	NA	10834	20	a	NA	liquid	The chemistry teacher explained to the class that water and salt were both compounds but that nitrogen was just a liquid that hadn't been combined.	i083_1_a_	norm_2	The chemistry teacher explained to the class that water and salt were both compounds but that nitrogen was just a	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.129	[element]	0.396	[single]	[consonant]	0.233	0.000	30.000	48.000	0.153	0.129	[element]	0.396	[single]	[consonant]	0.233	0.000	30.000	48.000	2.000	8.000	20.000
i083_1_an_NA_element	i083_1_an_NA_element	(#\d{1,3}) 2 10831	eeg_1	eeg_1_b	83	NA	10831	20	an	NA	element	The chemistry teacher explained to the class that water and salt were both compounds but that nitrogen was just an element that hadn't been combined.	i083_1_an	norm_2	The chemistry teacher explained to the class that water and salt were both compounds but that nitrogen was just an	0.643	0.036	0.714	0.036	0.714	0.800	0.833	0.800	0.833	0.427	0.559	[element]	0.694	[element]	[vowel]	0.800	0.000	30.000	36.000	0.427	0.559	[element]	0.694	[element]	[vowel]	0.800	0.000	30.000	36.000	2.000	8.000	20.000
i084_1_an_NA_element	i084_1_an_NA_element	(#\d{1,3}) 2 10843	eeg_1	eeg_1_a	84	NA	10843	22	an	NA	element	Orlando thought that glass was a solid but when he held it under the Bunsen burner it melted and turned into an element that could be sculpted.	i084_1_an	norm_2	Orlando thought that glass was a solid but when he held it under the Bunsen burner it melted and turned into an	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.095	0.058	[liquid]	0.323	[liquid]	[consonant]	0.167	0.000	30.000	65.000	0.095	0.058	[liquid]	0.323	[liquid]	[consonant]	0.167	0.000	30.000	65.000	0.000	30.000	0.000
i084_1_a__NA_liquid	i084_1_a__NA_liquid	(#\d{1,3}) 2 10842	eeg_1	eeg_1_b	84	NA	10842	22	a	NA	liquid	Orlando thought that glass was a solid but when he held it under the Bunsen burner it melted and turned into a liquid that could be sculpted.	i084_1_a_	norm_2	Orlando thought that glass was a solid but when he held it under the Bunsen burner it melted and turned into a	0.467	0.500	0.933	0.500	0.933	0.900	0.900	0.900	0.900	0.646	0.646	[liquid]	0.900	[liquid]	[consonant]	0.900	0.000	30.000	30.000	0.646	0.646	[liquid]	0.900	[liquid]	[consonant]	0.900	0.000	30.000	30.000	0.000	30.000	0.000
i087_1_a__NA_window	i087_1_a__NA_window	(#\d{1,3}) 2 10874	eeg_1	eeg_1_a	87	NA	10874	20	a	NA	window	Violet was just learning how to make an omelet, so her father began by showing her how to crack a window in the kitchen.	i087_1_a_	norm_2	Violet was just learning how to make an omelet, so her father began by showing her how to crack a	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.166	0.088	[egg]	0.462	[egg, large]	[vowel, consonant]	0.167	0.000	30.000	65.000	0.124	0.088	[egg]	0.323	[egg, large]	[vowel, consonant]	0.167	0.000	30.000	65.000	0.000	0.000	30.000
i087_1_an_NA_egg	i087_1_an_NA_egg	(#\d{1,3}) 2 10871	eeg_1	eeg_1_b	87	NA	10871	20	an	NA	egg	Violet was just learning how to make an omelet, so her father began by showing her how to crack an egg in the kitchen.	i087_1_an	norm_2	Violet was just learning how to make an omelet, so her father began by showing her how to crack an	0.667	0.000	0.733	0.267	1.000	1.000	1.000	1.000	1.000	0.794	1.000	[egg]	0.968	[egg]	[vowel]	1.000	0.000	30.000	31.000	0.794	1.000	[egg]	0.968	[egg]	[vowel]	1.000	0.000	30.000	31.000	0.000	0.000	30.000
i088_1_an_NA_egg	i088_1_an_NA_egg	(#\d{1,3}) 2 10883	eeg_1	eeg_1_a	88	NA	10883	16	an	NA	egg	Because they were playing baseball so close to the house, the children ended up shattering an egg and destroying a nest that some birds had built on the sill.	i088_1_an	norm_2	Because they were playing baseball so close to the house, the children ended up shattering an	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.160	0.077	[window]	0.406	[old]	[vowel]	0.200	0.000	30.000	69.000	0.160	0.077	[window]	0.406	[old]	[vowel]	0.200	0.000	30.000	69.000	1.000	29.000	0.000
i088_1_a__NA_window	i088_1_a__NA_window	(#\d{1,3}) 2 10882	eeg_1	eeg_1_b	88	NA	10882	16	a	NA	window	Because they were playing baseball so close to the house, the children ended up shattering a window and destroying a nest that some birds had built on the sill.	i088_1_a_	norm_2	Because they were playing baseball so close to the house, the children ended up shattering a	0.759	0.000	0.897	0.103	1.000	0.967	1.000	0.967	1.000	0.742	0.789	[window]	0.968	[window]	[consonant]	0.967	0.000	30.000	31.000	0.742	0.789	[window]	0.968	[window]	[consonant]	0.967	0.000	30.000	31.000	1.000	29.000	0.000
i089_1_an_NA_alien	i089_1_an_NA_alien	(#\d{1,3}) 2 10891	eeg_1	eeg_1_a	89	NA	10891	15	an	NA	alien	Bob claims to be from outer space, but nobody believes that he is actually an alien from another planet.	i089_1_an	norm_2	Bob claims to be from outer space, but nobody believes that he is actually an	0.931	0.034	0.966	0.034	0.966	0.967	0.967	0.967	0.967	0.789	0.789	[alien]	0.967	[alien]	[vowel]	0.967	0.000	30.000	30.000	0.789	0.789	[alien]	0.967	[alien]	[vowel]	0.967	0.000	30.000	30.000	1.000	1.000	28.000
i089_1_a__NA_tourist	i089_1_a__NA_tourist	(#\d{1,3}) 2 10894	eeg_1	eeg_1_b	89	NA	10894	15	a	NA	tourist	Bob claims to be from outer space, but nobody believes that he is actually a tourist from another planet.	i089_1_a_	norm_2	Bob claims to be from outer space, but nobody believes that he is actually a	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.146	0.156	[alien]	0.333	[martian]	[consonant]	0.300	0.000	30.000	54.000	0.146	0.156	[alien]	0.333	[martian]	[consonant]	0.300	0.000	30.000	54.000	1.000	1.000	28.000
i090_1_a__NA_tourist	i090_1_a__NA_tourist	(#\d{1,3}) 2 10902	eeg_1	eeg_1_a	90	NA	10902	23	a	NA	tourist	With his khaki shorts, his loud Hawaiian shirt, and the camera around his neck, you could definitely tell that the man was a tourist in the country.	i090_1_a_	norm_2	With his khaki shorts, his loud Hawaiian shirt, and the camera around his neck, you could definitely tell that the man was a	0.966	0.034	0.931	0.034	0.931	0.933	0.967	0.933	0.967	0.694	0.735	[tourist]	0.935	[tourist]	[consonant]	0.933	0.000	30.000	31.000	0.694	0.735	[tourist]	0.935	[tourist]	[consonant]	0.933	0.000	30.000	31.000	1.000	29.000	0.000
i090_1_an_NA_alien	i090_1_an_NA_alien	(#\d{1,3}) 2 10903	eeg_1	eeg_1_b	90	NA	10903	23	an	NA	alien	With his khaki shorts, his loud Hawaiian shirt, and the camera around his neck, you could definitely tell that the man was an alien in the country.	i090_1_an	norm_2	With his khaki shorts, his loud Hawaiian shirt, and the camera around his neck, you could definitely tell that the man was an	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.113	0.076	[tourist]	0.292	[out]	[vowel]	0.167	0.000	30.000	65.000	0.113	0.076	[tourist]	0.292	[out]	[vowel]	0.167	0.000	30.000	65.000	1.000	29.000	0.000
